,Unnamed: 0,path,choice_Petr,choice_Eugene,origin,output_classes,organoid/background_ratio,image_is_empty,new_filename,usage
587,1098,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/D07_1.png,retina,satisfactory,june_19,,0.056910191426909874,False,unclassified_587.png,not_used
588,1099,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/D08_1.png,retina,satisfactory,june_19,,0.06309067732586568,False,unclassified_588.png,not_used
589,1100,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/D09_1.png,retina,satisfactory,june_19,,0.06385714966614238,False,unclassified_589.png,not_used
590,1102,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/D11_1.png,retina,satisfactory,june_19,,0.07090739856302705,False,unclassified_590.png,not_used
591,1106,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/E03_1.png,retina,satisfactory,june_19,,0.06426035964581517,False,unclassified_591.png,not_used
592,1107,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/E04_1.png,retina,satisfactory,june_19,,0.06105448148577379,False,unclassified_592.png,not_used
593,1108,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/E05_1.png,retina,satisfactory,june_19,,0.05549635089190871,False,unclassified_593.png,not_used
594,1109,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/E06_1.png,retina,satisfactory,june_19,,0.061782292205064565,False,unclassified_594.png,not_used
595,1110,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/E07_1.png,retina,satisfactory,june_19,,0.06542956888683757,False,unclassified_595.png,not_used
596,1111,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/E08_1.png,retina,satisfactory,june_19,,0.05951484572093925,False,unclassified_596.png,not_used
597,1112,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/E09_1.png,retina,satisfactory,june_19,,0.07374987317680727,False,unclassified_597.png,not_used
598,1113,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/E10_1.png,retina,satisfactory,june_19,,0.06480439083872612,False,unclassified_598.png,not_used
599,1114,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/E11_1.png,retina,satisfactory,june_19,,0.07249417819099724,False,unclassified_599.png,not_used
600,1115,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/E12_1.png,retina,satisfactory,june_19,,0.06805621952385506,False,unclassified_600.png,not_used
601,1116,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/F01_1.png,retina,satisfactory,june_19,,0.07741384480753953,False,unclassified_601.png,not_used
602,1117,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/F02_1.png,retina,satisfactory,june_19,,0.06272568367829692,False,unclassified_602.png,not_used
603,1119,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/F04_1.png,retina,satisfactory,june_19,,0.06919509086642596,False,unclassified_603.png,not_used
604,1120,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/F05_1.png,retina,satisfactory,june_19,,0.0688913315352903,False,unclassified_604.png,not_used
605,1121,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/F06_1.png,retina,satisfactory,june_19,,0.07173372719635195,False,unclassified_605.png,not_used
606,1122,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/F07_1.png,retina,satisfactory,june_19,,0.07054123756251415,False,unclassified_606.png,not_used
607,1123,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/F08_1.png,retina,satisfactory,june_19,,0.07060897030402709,False,unclassified_607.png,not_used
608,1124,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/F09_1.png,retina,satisfactory,june_19,,0.06923851997383906,False,unclassified_608.png,not_used
609,1125,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/F10_1.png,retina,satisfactory,june_19,,0.0685463883637325,False,unclassified_609.png,not_used
610,1126,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/F11_1.png,retina,satisfactory,june_19,,0.056116857834141984,False,unclassified_610.png,not_used
611,1130,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/G03_1.png,retina,satisfactory,june_19,,0.07007104044746154,False,unclassified_611.png,not_used
612,1132,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/G05_1.png,retina,satisfactory,june_19,,0.0710499242144613,False,unclassified_612.png,not_used
613,1133,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/G06_1.png,retina,satisfactory,june_19,,0.07899275642603468,False,unclassified_613.png,not_used
614,1135,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/G08_1.png,satisfactory,retina,june_19,,0.07870437578908934,False,unclassified_614.png,not_used
615,1136,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/G09_1.png,satisfactory,retina,june_19,,0.07563067953604298,False,unclassified_615.png,not_used
616,1137,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/G10_1.png,satisfactory,satisfactory,june_19,,0.07817445641049517,False,unclassified_616.png,not_used
617,1138,rxGFP_june19/Eugene/bf_d6/pl3/Scan _MyScan_ 2019-06-25 13.12.29/G11_1.png,satisfactory,satisfactory,june_19,,0.0679943130700199,False,unclassified_617.png,not_used
618,1152,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/A01_1.png,satisfactory,satisfactory,june_19,,0.07341427644999292,False,unclassified_618.png,not_used
619,1153,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/A02_1.png,satisfactory,satisfactory,june_19,,0.07423765212418615,False,unclassified_619.png,not_used
620,1154,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/A03_1.png,satisfactory,satisfactory,june_19,,0.07087102898896895,False,unclassified_620.png,not_used
621,1155,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/A04_1.png,satisfactory,satisfactory,june_19,,0.07544447763311993,False,unclassified_621.png,not_used
622,1156,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/A05_1.png,retina,satisfactory,june_19,,0.07842059561301923,False,unclassified_622.png,not_used
623,1157,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/A06_1.png,retina,satisfactory,june_19,,0.0732447990243229,False,unclassified_623.png,not_used
624,1160,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/A09_1.png,retina,satisfactory,june_19,,0.06742707554225877,False,unclassified_624.png,not_used
625,1161,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/A10_1.png,retina,satisfactory,june_19,,0.07191205930186295,False,unclassified_625.png,not_used
626,1162,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/A11_1.png,retina,satisfactory,june_19,,0.06916551419820832,False,unclassified_626.png,not_used
627,1163,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/A12_1.png,retina,non-retina,june_19,,0.07871614147096938,False,unclassified_627.png,not_used
628,1164,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/B01_1.png,retina,non-retina,june_19,,0.0817400868827189,False,unclassified_628.png,not_used
629,1166,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/B03_1.png,retina,satisfactory,june_19,,0.07680567318620847,False,unclassified_629.png,not_used
630,1167,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/B04_1.png,retina,non-retina,june_19,,0.07039306935532298,False,unclassified_630.png,not_used
631,1168,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/B05_1.png,retina,satisfactory,june_19,,0.06945877636395327,False,unclassified_631.png,not_used
632,1169,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/B06_1.png,retina,satisfactory,june_19,,0.06768106167736321,False,unclassified_632.png,not_used
633,1170,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/B07_1.png,retina,satisfactory,june_19,,0.06633771214914923,False,unclassified_633.png,not_used
634,1171,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/B08_1.png,retina,satisfactory,june_19,,0.062463707573611874,False,unclassified_634.png,not_used
635,1173,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/B10_1.png,retina,satisfactory,june_19,,0.06009467946336785,False,unclassified_635.png,not_used
636,1174,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/B11_1.png,retina,satisfactory,june_19,,0.07050438280860878,False,unclassified_636.png,not_used
637,1176,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/C01_1.png,retina,satisfactory,june_19,,0.07767579591464399,False,unclassified_637.png,not_used
638,1177,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/C02_1.png,retina,satisfactory,june_19,,0.08048943485486665,False,unclassified_638.png,not_used
639,1178,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/C03_1.png,retina,satisfactory,june_19,,0.07139991907578971,False,unclassified_639.png,not_used
640,1179,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/C04_1.png,retina,satisfactory,june_19,,0.06321027217807418,False,unclassified_640.png,not_used
641,1180,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/C05_1.png,retina,satisfactory,june_19,,0.062477297807789836,False,unclassified_641.png,not_used
642,1181,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/C06_1.png,retina,satisfactory,june_19,,0.05490653804267541,False,unclassified_642.png,not_used
643,1182,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/C07_1.png,retina,satisfactory,june_19,,0.0674402799191391,False,unclassified_643.png,not_used
644,1183,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/C08_1.png,retina,satisfactory,june_19,,0.05571810125568348,False,unclassified_644.png,not_used
645,1184,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/C09_1.png,retina,satisfactory,june_19,,0.06521422060164084,False,unclassified_645.png,not_used
646,1185,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/C10_1.png,retina,satisfactory,june_19,,0.057691065147329065,False,unclassified_646.png,not_used
647,1186,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/C11_1.png,retina,non-retina,june_19,,0.06112217609014047,False,unclassified_647.png,not_used
648,1187,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/C12_1.png,retina,satisfactory,june_19,,0.07852264774093383,False,unclassified_648.png,not_used
649,1188,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/D01_1.png,retina,satisfactory,june_19,,0.07740377575544483,False,unclassified_649.png,not_used
650,1190,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/D03_1.png,retina,satisfactory,june_19,,0.05731920346714306,False,unclassified_650.png,not_used
651,1191,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/D04_1.png,retina,satisfactory,june_19,,0.06060959873243873,False,unclassified_651.png,not_used
652,1193,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/D06_1.png,retina,satisfactory,june_19,,0.06460474786139983,False,unclassified_652.png,not_used
653,1194,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/D07_1.png,retina,satisfactory,june_19,,0.06290568605418208,False,unclassified_653.png,not_used
654,1195,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/D08_1.png,retina,satisfactory,june_19,,0.05330165284292072,False,unclassified_654.png,not_used
655,1196,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/D09_1.png,retina,satisfactory,june_19,,0.058926858911666685,False,unclassified_655.png,not_used
656,1198,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/D11_1.png,retina,satisfactory,june_19,,0.06322922835561927,False,unclassified_656.png,not_used
657,1200,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/E01_1.png,retina,satisfactory,june_19,,0.08684813695283135,False,unclassified_657.png,not_used
658,1201,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/E02_1.png,retina,satisfactory,june_19,,0.06507463204063589,False,unclassified_658.png,not_used
659,1202,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/E03_1.png,retina,non-retina,june_19,,0.07156509368918057,False,unclassified_659.png,not_used
660,1203,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/E04_1.png,retina,satisfactory,june_19,,0.07400355264654666,False,unclassified_660.png,not_used
661,1204,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/E05_1.png,retina,satisfactory,june_19,,0.06217604929110309,False,unclassified_661.png,not_used
662,1205,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/E06_1.png,retina,non-retina,june_19,,0.0625373517713064,False,unclassified_662.png,not_used
663,1206,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/E07_1.png,retina,satisfactory,june_19,,0.0605140574175236,False,unclassified_663.png,not_used
664,1207,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/E08_1.png,retina,satisfactory,june_19,,0.0548890013254727,False,unclassified_664.png,not_used
665,1208,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/E09_1.png,satisfactory,satisfactory,june_19,,0.057235111279243814,False,unclassified_665.png,not_used
666,1210,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/E11_1.png,retina,satisfactory,june_19,,0.0619699703542191,False,unclassified_666.png,not_used
667,1211,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/E12_1.png,satisfactory,satisfactory,june_19,,0.06524903487121067,False,unclassified_667.png,not_used
668,1212,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/F01_1.png,satisfactory,satisfactory,june_19,,0.0698528099328263,False,unclassified_668.png,not_used
669,1213,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/F02_1.png,retina,satisfactory,june_19,,0.06207987244205331,False,unclassified_669.png,not_used
670,1214,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/F03_1.png,retina,satisfactory,june_19,,0.061793815519877074,False,unclassified_670.png,not_used
671,1215,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/F04_1.png,retina,satisfactory,june_19,,0.061557808502578235,False,unclassified_671.png,not_used
672,1216,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/F05_1.png,retina,satisfactory,june_19,,0.06544197486323254,False,unclassified_672.png,not_used
673,1217,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/F06_1.png,retina,satisfactory,june_19,,0.0644040617672935,False,unclassified_673.png,not_used
674,1218,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/F07_1.png,satisfactory,satisfactory,june_19,,0.06842596876706801,False,unclassified_674.png,not_used
675,1219,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/F08_1.png,retina,satisfactory,june_19,,0.06184661527132259,False,unclassified_675.png,not_used
676,1224,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/G01_1.png,retina,satisfactory,june_19,,0.08245935366216074,False,unclassified_676.png,not_used
677,1227,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/G04_1.png,retina,satisfactory,june_19,,0.07707866214543982,False,unclassified_677.png,not_used
678,1228,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/G05_1.png,satisfactory,satisfactory,june_19,,0.06436477246403091,False,unclassified_678.png,not_used
679,1229,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/G06_1.png,satisfactory,retina,june_19,,0.07139889317574763,False,unclassified_679.png,not_used
680,1230,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/G07_1.png,satisfactory,satisfactory,june_19,,0.06837858279942938,False,unclassified_680.png,not_used
681,1231,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/G08_1.png,satisfactory,satisfactory,june_19,,0.06512831291188845,False,unclassified_681.png,not_used
682,1232,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/G09_1.png,retina,satisfactory,june_19,,0.06315448146947182,False,unclassified_682.png,not_used
683,1234,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/G11_1.png,retina,satisfactory,june_19,,0.05807618906417818,False,unclassified_683.png,not_used
684,1235,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/G12_1.png,retina,satisfactory,june_19,,0.0650961308170512,False,unclassified_684.png,not_used
685,1237,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/H02_1.png,retina,satisfactory,june_19,,0.08130007523950655,False,unclassified_685.png,not_used
686,1239,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/H04_1.png,satisfactory,satisfactory,june_19,,0.07446829016978616,False,unclassified_686.png,not_used
687,1240,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/H05_1.png,satisfactory,satisfactory,june_19,,0.07774864144275792,False,unclassified_687.png,not_used
688,1242,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/H07_1.png,satisfactory,satisfactory,june_19,,0.08358373693714377,False,unclassified_688.png,not_used
689,1243,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/H08_1.png,satisfactory,satisfactory,june_19,,0.08266724338066213,False,unclassified_689.png,not_used
690,1244,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/H09_1.png,retina,satisfactory,june_19,,0.08079915336903258,False,unclassified_690.png,not_used
691,1245,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/H10_1.png,satisfactory,satisfactory,june_19,,0.07389951688454398,False,unclassified_691.png,not_used
692,1246,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/H11_1.png,satisfactory,satisfactory,june_19,,0.06844979553324129,False,unclassified_692.png,not_used
693,1247,rxGFP_june19/Eugene/bf_d6/pl4/Scan _MyScan_ 2019-06-25 14.22.18/H12_1.png,satisfactory,satisfactory,june_19,,0.08086841282630422,False,unclassified_693.png,not_used
694,1250,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/A03_1.png,retina,satisfactory,june_19,,0.07421223101770705,False,unclassified_694.png,not_used
695,1251,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/A04_1.png,retina,satisfactory,june_19,,0.07482242247780391,False,unclassified_695.png,not_used
696,1252,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/A05_1.png,retina,satisfactory,june_19,,0.08218756937128037,False,unclassified_696.png,not_used
697,1253,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/A06_1.png,retina,satisfactory,june_19,,0.07306417450924732,False,unclassified_697.png,not_used
698,1254,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/A07_1.png,retina,satisfactory,june_19,,0.07212857839685377,False,unclassified_698.png,not_used
699,1255,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/A08_1.png,retina,satisfactory,june_19,,0.07522872296163936,False,unclassified_699.png,not_used
700,1256,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/A09_1.png,retina,satisfactory,june_19,,0.07843130364191776,False,unclassified_700.png,not_used
701,1257,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/A10_1.png,retina,satisfactory,june_19,,0.08557708873564843,False,unclassified_701.png,not_used
702,1258,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/A11_1.png,retina,satisfactory,june_19,,0.08882578879547948,False,unclassified_702.png,not_used
703,1260,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/B01_1.png,retina,satisfactory,june_19,,0.09234860195590014,False,unclassified_703.png,not_used
704,1261,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/B02_1.png,retina,satisfactory,june_19,,0.07965698681172217,False,unclassified_704.png,not_used
705,1262,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/B03_1.png,retina,satisfactory,june_19,,0.07863853480781137,False,unclassified_705.png,not_used
706,1263,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/B04_1.png,retina,satisfactory,june_19,,0.07232876808153622,False,unclassified_706.png,not_used
707,1264,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/B05_1.png,retina,satisfactory,june_19,,0.06949940179869939,False,unclassified_707.png,not_used
708,1265,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/B06_1.png,retina,satisfactory,june_19,,0.06967996751045365,False,unclassified_708.png,not_used
709,1266,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/B07_1.png,retina,satisfactory,june_19,,0.07138217458036421,False,unclassified_709.png,not_used
710,1267,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/B08_1.png,retina,satisfactory,june_19,,0.07835643668859726,False,unclassified_710.png,not_used
711,1268,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/B09_1.png,retina,satisfactory,june_19,,0.08333215552697412,False,unclassified_711.png,not_used
712,1269,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/B10_1.png,retina,satisfactory,june_19,,0.06651319339978047,False,unclassified_712.png,not_used
713,1270,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/B11_1.png,retina,satisfactory,june_19,,0.07108804148344144,False,unclassified_713.png,not_used
714,1271,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/B12_1.png,retina,satisfactory,june_19,,0.08291389886982119,False,unclassified_714.png,not_used
715,1273,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/C02_1.png,retina,satisfactory,june_19,,0.08203075118383868,False,unclassified_715.png,not_used
716,1274,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/C03_1.png,retina,satisfactory,june_19,,0.07721802342961444,False,unclassified_716.png,not_used
717,1276,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/C05_1.png,retina,satisfactory,june_19,,0.08089950907075362,False,unclassified_717.png,not_used
718,1277,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/C06_1.png,retina,satisfactory,june_19,,0.07806514964973353,False,unclassified_718.png,not_used
719,1279,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/C08_1.png,satisfactory,satisfactory,june_19,,0.06811229573752059,False,unclassified_719.png,not_used
720,1280,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/C09_1.png,satisfactory,satisfactory,june_19,,0.07420474601662043,False,unclassified_720.png,not_used
721,1281,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/C10_1.png,satisfactory,satisfactory,june_19,,0.07597636100266061,False,unclassified_721.png,not_used
722,1282,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/C11_1.png,satisfactory,satisfactory,june_19,,0.063791728607879,False,unclassified_722.png,not_used
723,1284,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/D01_1.png,satisfactory,satisfactory,june_19,,0.0838374116852081,False,unclassified_723.png,not_used
724,1285,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/D02_1.png,satisfactory,satisfactory,june_19,,0.08934938836158213,False,unclassified_724.png,not_used
725,1286,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/D03_1.png,retina,satisfactory,june_19,,0.07461710060617527,False,unclassified_725.png,not_used
726,1287,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/D04_1.png,retina,satisfactory,june_19,,0.08295996760782176,False,unclassified_726.png,not_used
727,1288,rxGFP_june19/Eugene/bf_d6/pl5/Scan _MyScan_ 2019-06-25 14.52.10/D05_1.png,retina,satisfactory,june_19,,0.07312416831874351,False,unclassified_727.png,not_used
